  0.851297855      0.766982794    
  0.683249474      0.374063969    
  0.896935463      0.796829224    
  0.312735796      0.150627136    
  0.590303183      0.227284908    
  0.980781555      0.997937679    
  0.340156555       1.45046711E-02
  0.781337500      0.943063974    
   7.79309273E-02  0.785345554    
  0.306721687       7.26063251E-02
  0.295704603      0.910422087    
  0.466632366      0.693492413    
  0.530137300       2.04622746E-02
  0.909965038      0.783196211    
  0.179974079      0.827941656    
  0.215898037      0.600609541    
  0.448487997      0.739585638    
  0.217397451      0.800321341    
   1.02734566E-03  0.269439220    
  0.468720675      0.791401148    
   8.02483559E-02  0.735823631    
  0.990735054      0.285844803    
  0.197164774      0.749523163    
  0.238088846      0.562628746    
  0.103530169       3.47363949E-02
  0.816498518      0.893501759    
   8.53075981E-02  0.767572641    
  0.594445944      0.855901718    
  0.142883539      0.444145203    
  0.750685930      0.779805183    
  0.186607838      0.321756363    
  0.759686947       6.09636307E-02
  0.618558645      0.116845846    
  0.831174135      0.545254230    
   9.06267166E-02  0.164682388    
  0.819476366      0.940151215    
  0.124585867      0.917382002    
  0.442396164      0.354835033    
  0.716001511      0.840838194    
  0.967601776      0.483199596    
  0.138156176      0.993012428    
  0.561423779      0.851555347    
   9.34076309E-02  0.904072762    
  0.751778841      0.148512840    
   5.84380627E-02  0.169897079    
  0.461514950      0.684652805    
  0.959727764      0.148350477    
  0.329876184      0.230052233    
  0.488801003      0.278609276    
  0.588378191      0.874506712    
  0.836012840      0.871757269    
  0.627759218      0.751447201    
  0.574588299      0.108798027    
  0.570640326      0.754859447    
  0.923702240      0.665143490    
   6.67717457E-02  0.236251831    
  0.688408136       7.76975155E-02
  0.866025209      0.287024260    
   1.69360638E-02  0.648039579    
  0.602201939      0.209466219    
  0.502406120      0.941765070    
  0.249161720      0.662764072    
   7.88223743E-02  0.771504402    
  0.678054094       5.60996532E-02
  0.869165421       6.68687820E-02
  0.866429806       8.89139175E-02
  0.377073526      0.477953911    
  0.973206520      0.682734013    
  0.712284565      0.370672464    
  0.895727158      0.489780426    
  0.739991665       4.35488224E-02
  0.927601814      0.207440615    
  0.455852747      0.520424366    
  0.774757385      0.347465992    
  0.863011599      0.636609316    
  0.494991541      0.325649261    
  0.189824581      0.382002831    
  0.322858810      0.288154364    
   1.36630535E-02  0.638141394    
  0.243816853      0.832480431    
  0.500293970      0.443882227    
  0.328849792      0.981806517    
  0.224410295      0.666420698    
  0.532686949      0.872361898    
  0.786754370      0.982733011    
  0.796247721      0.536590815    
  0.484861612       6.97948933E-02
   4.66456413E-02  0.974280119    
  0.728478909      0.545749187    
  0.409587622      0.941211224    
  0.940650225      0.511378050    
  0.731920719      0.394897699    
   4.67553139E-02  0.816983223    
   3.76214981E-02  0.307649374    
  0.665848732      0.921725512    
  0.443152905       7.21764565E-02
   7.17780590E-02  0.375059128    
  0.619718790      0.614124060    
  0.583592176      0.436460972    
  0.600128174      0.356773615    
